title,url,text,embedding
2014 FIFA World Cup bids,https://en.wikipedia.org/wiki/2014_FIFA_World_Cup_bids,"* '''São Paulo, São Paulo (state)|São Paulo - ''Arena Corinthians|Arena de São Paulo'''''
* Cuiabá, Mato Grosso - ''Verdão|Estádio Governador José Fragelli''
* Curitiba, Paraná (state)|Paraná - ''Kyocera Arena''
* Fortaleza, Ceará - ''Castelão (Ceará)|Estádio Plácido Castelo''
* Maceió, Alagoas - Arena Zagallo (to be built)
* Manaus, Amazonas (Brazilian state)|Amazonas - ''Estádio Vivaldo Lima''
* Natal, Rio Grande do Norte|Natal, Rio Grande do Norte - Estrela dos Reis Magos (to be built)
* Recife/Olinda, Pernambuco - ''Arena Recife-Olinda|Recife-Olinda Arena'' (to be built)
* Salvador, Bahia|Salvador, Bahia - Bahia Arena|Arena da Bahia (to be built)

This list would eventually be narrowed down to meet FIFA's requirement that no more than one host city feature two host stadiums. It may also include new stadiums to be built in the next years.

Brazil hosted the 1950 FIFA World Cup|1950 World Cup and has hosted the Copa América four times (South American Championship 1919|1919, South American Championship 1922|1922, South American Championship 1949|1949, Copa América 1989|1989 and later Copa América 2019|2019).

==Other bids==
{|class=""wikitable""
|+2014 FIFA bidding (majority 12 votes)
!rowspan=2|Bidders
!Votes
|-
!Round 1
|-
|'''Brazil'''
|style=""text-align:center""|'''Unanimous''' 
|-
|'''Argentina & Chile'''
|
|-
|'''Colombia'''
|
|}

===Colombia===
Colombia formally declared its candidacy on 18 December 2006, and withdrew it on 11 April 2007.

The president of Colombia, Álvaro Uribe, had initially announced on 15 July 2006 that Colombia would submit a bid. During his speech at the opening ceremony of the 2006 Central American and Caribbean Games, Uribe said: ''""By seeing how things were done to organise these Games, I think Colombia is capable of hosting a football World Cup. I'm sure we will achieve it and will do it very well.""'' Vice President Francisco Santos Calderón was in charge of the project.

Colombia had been set to be the host of the 1986 FIFA World Cup|1986 World Cup, but withdrew to the benefit of Mexico because of economic issues, disagreements with FIFA, and concerns about the unstable situation in Colombia at the time. Colombia has hosted the Copa América once (Copa América 2001|2001). However, on 27 February 2007, FIFA president Sepp Blatter appeared to discard any Colombian chances of hosting the event, saying, ""Colombia's bid is more of a public relations presentation of the country to say that we are alive not only in other headlines but also in football.""

===Australia===
In June 2006, South Australian premier Mike Rann put forward a proposal for Australia to host the 2014 FIFA World Cup. He was backed by then Prime Minister of Australia|Prime Minister John Howard, who said that Australia has proven it can host world sporting events. Football Federation Australia President, Frank Lowy who has also expressed considerable interest in the proposal and is amid negotiations to formally put forward Australia's hosting proposal. Australia hosted the OFC Nations Cup twice (Oceania Nations Cup 1998|1998, and Oceania Nations Cup 2004|2004), and four way co hosted once (Oceania Nations Cup 1996|1996). Australia attempted to host the 2022 FIFA World Cup, but lost out to Qatar.","[-0.41747496  0.02919988 -0.4757733  ...  0.25436917 -0.25872514
 -0.21076556]"
2014 FIFA World Cup bids,https://en.wikipedia.org/wiki/2014_FIFA_World_Cup_bids,"===Jordan/Iraq===
In October 2004, the football federations of Jordan/Iraq mulled a bid to host the World Cup. ''""The situation at the moment would make any bid ludicrous,""'' Prince Prince Faisal bin Al Hussein|Faisal al-Hussein of Jordan was quoted as saying in his interview to ''The Times'' and ''The Guardian''. ''""What will things be like in five years' time?. It could be a very prosperous nation. If the conditions are right, people will take it seriously.""''

===United States===
In June 2002, the United States Soccer Federation (USSF) announced it expressed interest to offer a bid for the 2014 FIFA World Cup. Robert Contiguglia was confident that the United States can put together a very strong bid. The United States hosted the 1994 FIFA World Cup, as well as the 1999 FIFA Women's World Cup and 2003 FIFA Women's World Cup.  The United States also attempted to host the 2022 FIFA World Cup, but lost out to Qatar. It eventually won rights to the 2026 FIFA World Cup along with Mexico and Canada.

==References==


==Notes==



==External links==
* [https://web.archive.org/web/20071031184909/http://www.fifa.com/aboutfifa/federation/news/newsid=625447.html#brazil+germany+host+events FIFA Official Announcement]
* [https://web.archive.org/web/20071018165159/http://www.saturei.com/copa2014/ Stadium projects for WordCup 2014]
* [http://fifaworldcup.yahoo.com/06/en/060520/1/6uea.html FIFA President gives press briefing - 20 May 2006] 
* [https://web.archive.org/web/20071024134027/http://cbfnews.uol.com.br/2014/ The official site Brazil 2014 Bid]






Category:2014 FIFA World Cup|Bids
Category:2007 in Brazilian football
Category:FIFA World Cup bids","[-0.7927738   0.2117462  -0.3807258  ...  0.21810558 -0.07025113
  0.12399546]"
Brazil v Germany (2014 FIFA World Cup),https://en.wikipedia.org/wiki/Brazil_v_Germany_(2014_FIFA_World_Cup),"{{Infobox football match
| image = Stadion Belo Horizonte Halbfinale WM 2014 (22117986076).jpg
| image_size = 270
| caption = Scenes inside Mineirão|Estádio Mineirão, 20 minutes before the start of the match
| title = Brazil v Germany<!--Do not change to ""Mineirazo"" without talk page consensus-->
| other_titles = ''Agony of Mineirão (Mineiraço)''
| event = 2014 FIFA World Cup knockout stage#Semi-finals|2014 FIFA World Cup<br />Semi-final
| team1 = Brazil national football team|Brazil
| team1association = 
| team1score = 1
| team2 = Germany national football team|Germany
| team2association = 
| team2score = 7
| date = 8 July 2014
| stadium = Mineirão
| city = Belo Horizonte
| referee = Marco Antonio Rodríguez (Mexican Football Federation|Mexico)
| man_of_the_match1a = Toni Kroos (Germany)
| attendance = 58,141
| weather = Late afternoon and dusk with some clouds<br />22&nbsp;°C (71&nbsp;°F)<br />51% humidity
}}
The '''Brazil vs Germany''' association football|football match (also known by its score as '''7–1''') that took place on 8 July 2014 at the Mineirão stadium in Belo Horizonte was the first of 2014 FIFA World Cup knockout stage#Semi-finals|two semi-final matches of the 2014 FIFA World Cup.

Both Brazil national football team|Brazil and Germany national football team|Germany reached the semi-finals with an undefeated record in the competition, with the Brazilians' quarter-final with Colombia national football team|Colombia causing them to lose forward Neymar to injury, and defender and captain Thiago Silva to accumulation of yellow cards. Despite the absence of these players, a close match was expected, given both teams performed comparably well throughout the tournament. Also, both were regarded as two of the biggest traditional FIFA World Cup forces, sharing eight tournaments won and having previously met in the 2002 FIFA World Cup Final, where Brazil won 2–0 and earned their fifth title. 

This match, however, ended in a historic loss for Brazil; in a massive show of dominance, Germany led 5–0 within 29 minutes, with four goals being scored inside a six-minute span, and subsequently brought the score up to 7–0 in the second half. Brazil scored a consolation goal through Oscar (footballer, born 1991)|Oscar in the last minute, ending the match 7–1. Germany's Toni Kroos was selected as the man of the match.","[ 0.08414714  0.34667346 -0.35366586 ...  0.24399039 -0.21654648
  0.10258915]"
Brazil v Germany (2014 FIFA World Cup),https://en.wikipedia.org/wiki/Brazil_v_Germany_(2014_FIFA_World_Cup),"The game marked several List of FIFA World Cup records|tournament records. Germany's win marked the largest margin of victory in a FIFA World Cup semi-final. The game saw Germany overtake Brazil as the highest-scoring team in World Cup tournament history and become the first team to reach eight World Cup Finals. Miroslav Klose scored his 16th career World Cup goal and surpassed Brazil's own Ronaldo (Brazilian footballer)|Ronaldo as FIFA World Cup top goalscorers|the tournament's all-time record goalscorer. Brazil's loss broke their 62-match unbeaten streak at home in competitive matches, going back to the 1975 Copa América (where they lost 3–1 to Peru national football team|Peru in the same stadium), and equalled their biggest margin of defeat in a match alongside a 1920 South American Championship#Matches|6–0 loss to Uruguay in 1920. It was also Brazil's worst margin of defeat in a World Cup match, with their previous worst loss in that category being their 3–0 loss to France national football team|France in the 1998 FIFA World Cup Final|1998 final at the Stade de France in Saint-Denis, Seine-Saint-Denis|Saint-Denis, Paris.

Ultimately, the match was described as a national humiliation. The game has subsequently been dubbed the '''''Mineirazo''''' () in reference to the Mineirão stadium, evoking a previous ""Mongrel complex|spirit of national shame"" known as the ''Uruguay v Brazil (1950 FIFA World Cup)|Maracanaço'' in which Brazil unexpectedly lost in the de facto final of the 1950 FIFA World Cup on home soil to Uruguay national football team|Uruguay. Brazil subsequently lost 3–0 to the Netherlands national football team|Netherlands in the third-place play-off, while Germany went on to win the World Cup for the fourth time, defeating Argentina national football team|Argentina in the 2014 FIFA World Cup Final|final. This marked Germany’s fourth World Cup triumph, bringing them joint-second behind five-time winners Brazil.

==Background==
File:Brazil vs. Chile in Mineirão 05.jpg|thumb|upright|Brazil failed in their appeal to overturn captain Thiago Silva's suspension for the match.
Brazil national football team|Brazil were hosting the FIFA World Cup for the second time (the first being 1950 FIFA World Cup|1950), and had won the tournament on five previous occasions. Germany national football team|Germany were three-time winners but had not won the tournament in 24 years. Brazil were in the semi-finals for the first time since 2002, from which they emerged victorious and subsequently won the tournament against Germany; while Germany was in a record-breaking fourth consecutive semi-final. Both teams had entered the tournament among the favourites to win, with Germany ranked 2nd and Brazil ranked 3rd in the FIFA World Rankings. It was only the second World Cup match between the two sides.

File:Training Germany national team before the match against Brazil at the FIFA World Cup 2014-07-07 (8).jpg|thumb|left|200px|Germany's Manuel Neuer practising the day before the semi-final","[-0.14689288  0.03535465 -0.46587256 ...  0.46767715 -0.42923084
 -0.16321798]"
Brazil v Germany (2014 FIFA World Cup),https://en.wikipedia.org/wiki/Brazil_v_Germany_(2014_FIFA_World_Cup),"Brazil's route to the semi-final included a group stage with Croatia national football team|Croatia, Mexico national football team|Mexico and Cameroon national football team|Cameroon in 2014 FIFA World Cup Group A|Group A, from which they advanced with seven points before beating Chile national football team|Chile in the Round of 16 in a penalty shoot-out, and Colombia national football team|Colombia in the quarter-finals. Germany had been drawn with Portugal national football team|Portugal, Ghana national football team|Ghana and the United States men's national soccer team|United States in 2014 FIFA World Cup Group G|Group G, and advanced with seven points before beating Algeria national football team|Algeria in the Round of 16 (after extra time) and France national football team|France in the quarter-finals. The two teams had met in 21 previous matches, but their only previous encounter in the Single-elimination tournament|single-elimination round of the World Cup was the 2002 FIFA World Cup Final|final of the 2002 FIFA World Cup that was a 2–0 victory for Brazil, which was Luiz Felipe Scolari's first tenure as manager of Brazil while Miroslav Klose was in Germany's starting lineup.

Brazil defender and captain Thiago Silva was suspended for the match due to accumulation of yellow cards, despite an appeal against the suspension by the Brazilian Football Confederation. Forward Neymar was also unavailable for the match, having been sidelined for the rest of the tournament after suffering a Bone fracture|fractured Vertebra (anatomy)|vertebra in the quarter-final match against Colombia. Dante (footballer)|Dante and Bernard (footballer)|Bernard, making their first starts of the tournament, replaced Thiago Silva and Neymar respectively with Luiz Gustavo replacing Paulinho (footballer, born July 1988)|Paulinho in defensive midfield. Germany were unchanged from their quarter-final. Goalkeeper Júlio César (football goalkeeper, born 1979)|Júlio César and stand-in captain David Luiz paid tribute to Neymar by holding his shirt during the national anthem ceremony. Even with the absences, analysts expected a close match, feeling the home crowd could provide an advantage.



==Match==
Both teams had reached the semi-finals undefeated in their previous matches of the tournament. The officiating team was led by Mexican referee Marco Antonio Rodríguez, in what would be the final match of his career.

===First half===
File:Brazil vs Germany, in Belo Horizonte 12.jpg|thumb|right|Brazil's captain David Luiz (''back centre'') led a defence that was incapable of stopping the Germans from scoring four goals in six minutes, starting with Miroslav Klose's (''left'') strike in the 23rd minute.","[-0.00802365  0.11663324 -0.4452927  ...  0.30227247 -0.504962
  0.02821474]"
Brazil v Germany (2014 FIFA World Cup),https://en.wikipedia.org/wiki/Brazil_v_Germany_(2014_FIFA_World_Cup),"Both teams started with attacking play, with Brazilian Marcelo (footballer, born 1988)|Marcelo's shot going wide in the third minute and German Sami Khedira's shot in the seventh minute being inadvertently blocked by his teammate Toni Kroos. In the 11th minute, the Germans scored from their first corner of the game. Thomas Müller escaped his marker, David Luiz, in the penalty box, and Toni Kroos's delivery found him wide open for a side-footed shot into the net. In the following minutes Brazil tried to respond but their attacks came to nothing, although Philipp Lahm delivered a tackle to keep Marcelo from setting up a chance in the penalty box. Instead, in the 23rd minute, Germany scored again after Kroos and Müller combined to set up Miroslav Klose, who scored on the rebound after his initial shot was saved by goalkeeper Júlio César (football goalkeeper, born 1979)|Júlio César. This goal was Miroslav Klose|Klose's 16th and final ever FIFA World Cup|World Cup finals goal, passing the record he previously shared with Ronaldo (Brazilian footballer)|Ronaldo, a Brazilian.

Klose's goal initiated a flurry of German scoring as Brazil lost control of the game. In the 24th minute, Kroos scored with a left-footed strike from the edge of the area after Lahm's cross was deflected. Then, in the 26th minute, just a few seconds after Brazil kicked off, Kroos caught Fernandinho (footballer, born May 1985)|Fernandinho in possession in his own half and played a one-two with Khedira before scoring again. Kroos' goals came just 69 seconds apart. Khedira himself scored in the 29th minute after exchanging passes with Mesut Özil. All five of Germany's first half goals came within the first half-hour, with four of them coming in one six-minute period. In contrast, Brazil had no shots on target in the first half. Many Brazil supporters in the crowd were visibly in shock or reduced to tears, and many would leave the stadium before the second half.

===Second half===
File:Brazil vs Germany, in Belo Horizonte 02.jpg|thumb|right|Brazil's forward Fred (footballer, born 1983)|Fred is challenged by Germany's defender Jérôme Boateng. Fred was heavily criticized for his performance and was booed by Brazilian fans when he was substituted.","[-0.05524396  0.1423607  -0.37227666 ...  0.3631965  -0.42738798
  0.04872494]"
Brazil v Germany (2014 FIFA World Cup),https://en.wikipedia.org/wiki/Brazil_v_Germany_(2014_FIFA_World_Cup),"Brazil's substitution of Paulinho (footballer, born July 1988)|Paulinho for Fernandinho and Ramires for Hulk (footballer)|Hulk resulted in an improvement in their play after the restart; Germany goalkeeper Manuel Neuer saved shots in quick succession from Oscar (footballer, born 1991)|Oscar, Paulinho and Fred (footballer, born 1983)|Fred. By the 60th minute, though, the Germans came close to scoring again, with Júlio César denying Müller twice. Another German goal nonetheless came in the 69th minute – Lahm's low cross found substitute André Schürrle, who side-footed the ball into the net from close range. 10 minutes later, Schürrle ran onto Müller's cross from the left and hit a powerful shot over César at the near post. At this point with the score at 7–0, the remaining home fans gave the Germans a standing ovation, applauding both Schürrle's goal and Germany's overall performance. Close to the end, Özil received a through ball but just missed the chance to make it an eighth goal. Seconds later, Oscar received a long ball and scored in the 90th minute to make it 7–1. The final score matched Brazil's worst loss (1920 South American Championship#Matches|6–0 to Uruguay in 1920) and ended a run of 62 competitive home matches unbeaten for Brazil. The Brazilian players left the pitch in tears to a chorus of boos and jeers.

Toni Kroos was selected List of 2014 FIFA World Cup Man of the match awards|Man of the Match, with three shots, two goals, 93% pass accuracy, one assist and two chances created.<ref name=""numbers"" />

Brazilian striker Fred, who was replaced by Willian (footballer, born 1988)|Willian in the 70th minute, received a particularly hostile reaction from the home fans. According to Opta Sports, Fred failed to make a single tackle, cross, run or interception during the match, and actually spent the majority of his time in possession of the ball on the centre spot due to six restarts.

===Details===
<section begin=k1 />{{Football box
|date       = 8 July 2014
|time       = 17:00 Time in Brazil|BRT (UTC−03:00|UTC−3)
|team1      = 
|score      =  
|report     = https://www.fifa.com/fifaplus/en/match-centre/match/17/251164/255955/300186474?date=2014-07-08
|team2      = 
|goals1     = 
*Oscar (footballer, born 1991)|Oscar 
|goals2     = 
*Thomas Müller|Müller 
*Miroslav Klose|Klose 
*Toni Kroos|Kroos 
*Sami Khedira|Khedira 
*André Schürrle|Schürrle 
|stadium    = Mineirão|Estádio Mineirão, Belo Horizonte
|attendance = 58,141
|referee    = Marco Antonio Rodríguez (Mexican Football Federation|Mexico)
}}<section end=k1 />
<section begin=Lineups />
{| style=""width:92%""
|-
|{{Football kit
|pattern_la = _bra14h
|pattern_b  = _bra14h1
|pattern_ra = _bra14h
|pattern_sh = _bra14h
|pattern_so = _bra14hl
|leftarm    = FFCC00
|body       = FFCC00
|rightarm   = FFCC00
|shorts     = 0000FF
|socks      = FFFFFF
|title      = Brazil
}}
|{{Football kit
|pattern_la = _deutschland14a
|pattern_b  = _deutschland14a
|pattern_ra = _deutschland14a
|pattern_sh = _deutschland14a
|pattern_so = _DFB_14a
|leftarm    = 000000
|body       = 000000
|rightarm   = 000000
|shorts     = 000000
|socks      = 000000
|title      = Germany
}}
|}

{| style=""width:100%""
|-
|style=""vertical-align:top;width:40%""|
{| style=""font-size:90%"" cellspacing=""0"" cellpadding=""0""
|-
!width=25| !!width=25|
|-
|GK ||'''12'''||Júlio César (football goalkeeper, born 1979)|Júlio César
|-
|RB ||'''23'''||Maicon Sisenando|Maicon
|-
|CB ||'''4''' ||David Luiz (Captain (association football)|c)
|-
|CB ||'''13'''||Dante (footballer)|Dante || 
|-","[-0.18662176  0.15703648 -0.44979388 ...  0.36652553 -0.2770619
 -0.1747588 ]"
Brazil v Germany (2014 FIFA World Cup),https://en.wikipedia.org/wiki/Brazil_v_Germany_(2014_FIFA_World_Cup),"|LB ||'''6''' ||Marcelo (footballer, born 1988)|Marcelo
|-
|CM ||'''17'''||Luiz Gustavo
|-
|CM ||'''5''' ||Fernandinho (footballer, born May 1985)|Fernandinho || || 
|-
|RW ||'''7'''||Hulk (footballer)|Hulk || || 
|-
|AM ||'''11'''||Oscar (footballer, born 1991)|Oscar
|-
|LW ||'''20'''||Bernard (footballer)|Bernard
|-
|CF ||'''9''' ||Fred (footballer, born 1983)|Fred || || 
|-
|colspan=3|'''Substitutes:'''
|-
|GK ||'''1''' ||Jefferson (footballer, born 1983)|Jefferson
|-
|DF ||'''2''' ||Dani Alves
|-
|MF ||'''8''' ||Paulinho (footballer, born July 1988)|Paulinho || || 
|-
|DF ||'''14'''||Maxwell (footballer, born 1981)|Maxwell
|-
|DF ||'''15'''||Henrique (footballer, born October 1986)|Henrique
|-
|MF ||'''16'''||Ramires || || 
|-
|MF ||'''18'''||Hernanes
|-
|MF ||'''19'''||Willian (footballer, born 1988)|Willian || || 
|-
|FW ||'''21'''||Jô
|-
|GK ||'''22'''||Victor (footballer, born 1983)|Victor
|-
|colspan=3|'''Manager:'''
|-
|colspan=3|Luiz Felipe Scolari
|}
|style=""vertical-align:top""|File:BRA-GER 2014-07-08.svg|300px
|style=""vertical-align:top;width:50%""|
{| style=""font-size: 90%;margin: auto"" cellspacing=""0"" cellpadding=""0""
|-
!width=25| !!width=25|
|-
|GK ||'''1''' ||Manuel Neuer
|-
|RB ||'''16'''||Philipp Lahm (Captain (association football)|c)
|-
|CB ||'''20'''||Jérôme Boateng
|-
|CB ||'''5''' ||Mats Hummels || || 
|-
|LB ||'''4''' ||Benedikt Höwedes
|-
|CM ||'''6''' ||Sami Khedira || || 
|-
|CM ||'''7''' ||Bastian Schweinsteiger
|-
|RW ||'''13'''||Thomas Müller
|-
|AM ||'''18'''||Toni Kroos
|-
|LW ||'''8''' ||Mesut Özil
|-
|CF ||'''11'''||Miroslav Klose || || 
|-
|colspan=3|'''Substitutes:'''
|-
|GK ||'''12'''||Ron-Robert Zieler
|-
|DF ||'''2''' ||Kevin Großkreutz
|-
|DF ||'''3''' ||Matthias Ginter
|-
|FW ||'''9''' ||André Schürrle || || 
|-
|FW ||'''10'''||Lukas Podolski
|-
|MF ||'''14'''||Julian Draxler || || 
|-
|DF ||'''15'''||Erik Durm
|-
|DF ||'''17'''||Per Mertesacker || || 
|-
|MF ||'''19'''||Mario Götze
|-
|GK ||'''22'''||Roman Weidenfeller
|-
|MF ||'''23'''||Christoph Kramer
|-
|colspan=3|'''Manager:'''
|-
|colspan=3|Joachim Löw
|}
|}
{| style=""width:100%;font-size:90%""
|
'''Man of the Match:'''
<br />Toni Kroos (Germany)

'''Assistant referee (association football)|Assistant referees:'''
<br />Marvin Torrentera (Mexican Football Federation|Mexico)
<br />Marcos Quintero (Mexican Football Federation|Mexico)
<br />'''Fourth official:'''
<br />Mark Geiger (United States Soccer Federation|United States)
<br />'''Fifth official:'''
<br />Mark Hurd (United States Soccer Federation|United States)
<includeonly>|}</includeonly><section end=Lineups />
|style=""width:60%;vertical-align:top""|
'''Match rules:'''
*90 minutes
*30 minutes of extra-time if necessary
*Penalty shoot-out if scores still level
*Twelve named substitutes
*Maximum of three substitutions
|}

===Statistics===
File:Brazil vs Germany, in Belo Horizonte 04.jpg|thumb|right|300px|German players celebrating Toni Kroos' (''back centre, obscured'') first goal of the game
{| class=""wikitable plainrowheaders"" style=""text-align:center""
|-
!scope=""col""| Statistic
!scope=""col"" style=""width:70px""| Brazil
!scope=""col"" style=""width:70px""| Germany
|-
!scope=row| Goals scored
| 1
| 7
|-
!scope=row| Total shots
| 18
| 14
|-
!scope=row| Shots on target
| 8
| 10
|-
!scope=row| Ball possession
| 52%
| 48%
|-
!scope=row| Corner kicks
| 7
| 5
|-
!scope=row| Fouls committed
| 11
| 14
|-
!scope=row| Offsides
| 3
| 0
|-
!scope=row| Yellow cards
| 1
| 0
|-
!scope=row| Red cards
| 0
| 0
|}

==Records==","[-0.14525598  0.42665568 -0.10244183 ...  0.32074344 -0.4193007
 -0.13660124]"
Brazil v Germany (2014 FIFA World Cup),https://en.wikipedia.org/wiki/Brazil_v_Germany_(2014_FIFA_World_Cup),"The game's result was the biggest winning margin in a World Cup semi-final or FIFA World Cup Final|final. to score four goals. Germany equalled the record for most goals scored against the host nation of the World Cup, with Austria defeating Switzerland national football team|Switzerland Austria v Switzerland (1954 FIFA World Cup)|7–5 in the 1954 FIFA World Cup|1954 World Cup. Germany also overtook Brazil to become the all-time highest-scoring team in FIFA World Cup history, their total of 223 at full-time passing Brazil's 221.

For Brazil, the result became one of their two worst losses, equalling a 1920 South American Championship#Final round|6–0 defeat to Uruguay national football team|Uruguay in Valparaíso in 1920, and was their worst defeat at home; their previous worst defeat at home was a 5–1 defeat by Argentina national football team|Argentina in Rio de Janeiro in 1939. The loss broke Brazil's 62-match home unbeaten streak in competitive matches, dating back to their 1–3 loss to Peru national football team|Peru in the 1975 Copa América; this match was also played at Estádio Mineirão in Belo Horizonte. The last time Brazil had lost a World Cup semi-final was in 1938, in a dramatic game against Italy in Marseille, and had emerged victorious from this stage the previous six times they had reached it, since the loss in 1974 against Netherlands was not formally a semi-final. Brazil had never before conceded seven goals at home, although they once conceded eight goals in an 8–4 friendly defeat to Yugoslavia national football team|Yugoslavia on 3 June 1934; the last time they conceded at least five was in a Brazil v Poland (1938 FIFA World Cup)|6–5 win in the 1938 FIFA World Cup|1938 World Cup versus Poland national football team|Poland; at least four was in a Battle of Berne (1954 FIFA World Cup)|4–2 defeat at the 1954 World Cup against Hungary. The game's outcome also marked Brazil's worst result against Germany, passing a 2–0 defeat in a 1986 friendly.<ref name=""numbers"" />

File:Brazil vs Germany, in Belo Horizonte 05.jpg|thumb|Germany celebrate after striker Miroslav Klose (''centre, number 11'') scored a record 16th World Cup goal, putting his team 2–0 up against Brazil.

For Germany, the final result meant that, for the fourth straight time, they were positioned among the tournament's top three teams; moreover, the victory allowed the Germans to become the first side to reach eight World Cup finals. Germany became the first team to score 7 goals in a World Cup semi-final.<ref name=""FIFANumbers"" /> The seven goals scored by Germany reflected a better goal-scoring record in the World Cup Finals than that of 28 other nations in their respective history of the World Cup.<ref name=""numbers"" />","[ 0.16634686 -0.11433205 -0.44018412 ...  0.24954885 -0.36108828
 -0.11536716]"
Brazil v Germany (2014 FIFA World Cup),https://en.wikipedia.org/wiki/Brazil_v_Germany_(2014_FIFA_World_Cup),"Germany's Miroslav Klose equalled the Brazilian Cafu as the player with most matches being on the winning side at the World Cup, with 16 victories. Klose played his 23rd World Cup match, equalling Paolo Maldini on 2nd place on most World Cup matches, with only Lothar Matthäus remaining with more (25). Klose has played in more knockout games than Matthäus or Cafu – 13, In the match, he broke the record for the FIFA World Cup top goalscorers|most goals scored at the World Cup with 16, overtaking Brazil's Ronaldo (Brazilian footballer)|Ronaldo's total of 15; Ronaldo was in attendance at the match as a TV Globo's commentator. Thomas Müller's goal was Germany's 2,000th in the history of their national team.<ref name=""FIFANumbers""/> Toni Kroos' first-half double scored in 69 seconds was the fastest brace scored in World Cup history by the same player. This was also the fifth time that Germany defeated the host nation of tournament, after Chile national football team|Chile in 1962 FIFA World Cup Group 2#West Germany vs Chile|1962, Spain national football team|Spain in 1982 FIFA World Cup Group B#West Germany vs Spain|1982, Mexico national football team|Mexico in 1986 FIFA World Cup knockout stage#West Germany vs Mexico|1986 and South Korea national football team|South Korea in 2002 FIFA World Cup knockout stage#Germany vs South Korea|2002 (this last also in a semifinal).<ref name=""GuardianRecords""/>

==Reactions","[-0.07666016 -0.02539062 -0.40429688 ...  0.35742188 -0.76171875
 -0.0546875 ]"
Brazil v Germany (2014 FIFA World Cup),https://en.wikipedia.org/wiki/Brazil_v_Germany_(2014_FIFA_World_Cup),"=Professional===
File:Toni Kroos, Germany national football team (02).jpg|thumb|Man of the Match Toni Kroos. His two goals in 69 seconds were the fastest brace in the history of the FIFA World Cup. He would later express sorrow on behalf of his defeated adversaries, considering them ""not in their best performance"".<ref name=kroos/> 
According to reports, after Germany had scored their fifth goal with Khedira, Neymar, who was also watching the match on television in his home in Guarujá, Brazil, switched off his set and went to play poker. World Cup-winning Brazil manager Luiz Felipe Scolari said the result was the ""worst loss by a Brazilian national team ever"" and accepted all responsibility for the defeat. He called it ""the worst day of my life"", and resigned after the tournament. Stand-in captain David Luiz and goalkeeper Júlio César (football goalkeeper, born 1979)|Júlio César both offered apologies to the people of Brazil. Fred (footballer, born 1983)|Fred, who was booed by Brazilian fans during the match, said it was the worst defeat in his and his teammates' careers. He later announced his retirement from international football following the tournament. Recovering from his injury, Neymar expressed his support to his teammates and, despite the 7–1 score, said he was proud to be a part of the team.

During the match, the German team seemed to realise that what was unfolding was not a normal football event. In a post-match statement, Mats Hummels said that the German team had decided that they did not want to humiliate the Brazilians during the second half and after the match:

{{blockquote|We just made it clear that we had to stay focused and not try to humiliate them. We said we had to stay serious and concentrate at half-time. That's something you don't have to show on the pitch if you are playing.
You have to show the opponent respect and it was very important that we did this and didn't try to show some magic or something like this. It was important we played our game for 90 minutes.}}

Accordingly, the Germans cut theatrics from their goal celebrations; arms were raised but there was no jumping or screaming after scoring. Toni Kroos, who was chosen as Man of the Match, added that as the Germans felt that in ""no game of the Cup, [the Brazilians] played their best"", the squad entered with the tactical knowledge on how to counter Brazil: ""we took all the balls, and scored the goals"". Müller said he was ""shocked by just how open Brazil were"" as ""Gustavo, Luiz, Dante, Fernandinho and Marcelo were shambolic in their positioning"", being confused and disorganized, noting that his German teammates benefited overwhelmingly as ""the spaces were bigger than against defence-minded teams"".

Löw also declared the team had ""no euphoria"" during or after the game,","[ 0.18189135  0.1422748  -0.17412838 ...  0.21636702 -0.3953546
 -0.01034135]"
